DDCTransactionIdCDECA19E4B19C16277273AA74660A542_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.892129ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_1, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__23E99E83774251E57C2B3F99B833103F99DBF08E, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=3312989 bytes, Retrieved=true, Duration=1.442920ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_2, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD223CF75__E2C92D33A3E77933BD68685D5D271B5F31760256, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=2616510 bytes, Retrieved=true, Duration=9.472657ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_3, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__16747BAB7773CD8447CFE1E2C4A42C3675E8564A, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.050448ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_4, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDAB81C28__F8BF0D1E00F78F96B5A37953F5FF55CA9FEB1320, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=36856 bytes, Retrieved=true, Duration=0.776481ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_5, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__C0118808F184FFB83D79AD9AB11575B821F7BE15, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.061065ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_6, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufCE894242__E69F05CBE301C9C11AAEFB5532D8AB1468EC7EAA, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=85695 bytes, Retrieved=true, Duration=0.966176ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__8C735E221A869B92BEE039699E78B506A39A8D22, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.038944ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD9DB04D0__0545CEB5D995C403F86A3189EAD5D9939AECBB77, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=38654 bytes, Retrieved=true, Duration=0.763498ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A5F2BF274BCBD6757D2C7D5213D6917ACF545A9A, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=50964 bytes, Retrieved=true, Duration=0.054874ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
DDCTransactionIdCDECA19E4B19C16277273AA74660A542_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufED9A9085__657512B49AED8701BB45866B56D043486A67DF9B, StartTime=2015.11.18-22.19.17, HierarchicalDDC, DataSize=43651 bytes, Retrieved=true, Duration=0.841681ms, RunGuid=RunID2B53DB4543271AE7783A28A6D66D6341
